Player,Team,Service,Extension,Year,Non-Tendered,Outrighted,Next Year Salary,first_name,last_name,Source,Salary,Salary Diff
Jandel Gustave,MIL,4.027,False,2023,True,False,,Jandel,Gustave,Cots,700000.0,
Jeff Brigham,NYN,3.01,False,2023,,,760000.0,Jeff,Brigham,Cots,,
Jake Cave,BAL,3.137,False,2023,,,950000.0,Jake,Cave,Cots,,
Keston Hiura,MIL,3.009,False,2023,,,2200000.0,Keston,Hiura,Cots,705100.0,1494900.0
Chris Paddack,MIN,4.0,False,2023,,,2400000.0,Chris,Paddack,Cots,2250000.0,150000.0
Luke Weaver,SEA,5.112,False,2023,True,False,,Luke,Weaver,Cots,2875000.0,
Luke Voit,WAS,4.169,False,2023,True,False,,Luke,Voit,Cots,5450000.0,
Jeimer Candelario,DET,5.038,False,2023,True,False,,Jeimer,Candelario,Cots,5800000.0,
Chris Stratton,SLN,5.1,False,2023,,,2800000.0,Chris,Stratton,Cots,2700000.0,100000.0
Robert Stephenson,PIT,5.049,False,2023,,,1750000.0,Robert,Stephenson,Cots,1280000.0,470000.0
Luke Maile,CLE,5.148,False,2023,True,False,,Luke,Maile,Cots,900000.0,
Andrew Kittredge,TBA,4.07,False,2023,,,2075000.0,Andrew,Kittredge,Cots,1850000.0,225000.0
Reyes Moronta,ARI,4.111,False,2023,True,False,,Reyes,Moronta,Cots,,
José Cisnero,DET,5.02,False,2023,,,2287500.0,José,Cisnero,Cots,1900000.0,387500.0
Kyle Crick,CHA,5.027,False,2023,False,True,,Kyle,Crick,Cots,1250000.0,
Derek Law,CIN,3.081,False,2023,True,False,,Derek,Law,Cots,,
JT Chargois,MIA,3.101,False,2023,,,850000.0,JT,Chargois,Cots,710500.0,139500.0
Tyler Rogers,SFN,3.034,False,2023,,,1675000.0,Tyler,Rogers,Cots,730000.0,945000.0
Jonathan Hernández,TEX,3.041,False,2023,,,995000.0,Jonathan,Hernández,Cots,720000.0,275000.0
Trent Thornton,TOR,3.073,False,2023,,,1000000.0,Trent,Thornton,Cots,850000.0,150000.0
Cody Stashak,MIN,3.064,False,2023,False,True,,Cody,Stashak,Cots,720400.0,
Adrian Morejon,SDN,3.013,False,2023,,,800000.0,Adrian,Morejon,Cots,704500.0,95500.0
Adrian Sampson,CHN,2.117,False,2023,,,1900000.0,Adrian,Sampson,Cots,,
Mike Brosseau,MIL,3.031,False,2023,,,1400000.0,Mike,Brosseau,Cots,706300.0,693700.0
Anthony Gose,CLE,3.139,False,2023,True,False,,Anthony,Gose,Cots,702900.0,
Harold Castro,DET,3.141,False,2023,True,False,,Harold,Castro,Cots,1275000.0,
Jack Flaherty,SLN,5.006,False,2023,,,5400000.0,Jack,Flaherty,Cots,5000000.0,400000.0
Guillermo Heredia,ATL,5.112,False,2023,True,False,,Guillermo,Heredia,Cots,1000000.0,
Cavan Biggio,TOR,3.129,False,2023,,,2800000.0,Cavan,Biggio,Cots,2112500.0,687500.0
Reese McGuire,BOS,3.027,False,2023,,,1225000.0,Reese,McGuire,Cots,722400.0,502600.0
Adalberto Mondesi,KCA,5.088,False,2023,,,3045000.0,Adalberto,Mondesi,Cots,3000000.0,45000.0
Miguel Andújar,PIT,4.002,False,2023,,,1525000.0,Miguel,Andújar,Cots,,
Ranger Suárez,PHI,3.112,False,2023,,,2950000.0,Ranger,Suárez,Cots,730000.0,2220000.0
Tim Hill,SDN,4.112,False,2023,,,1850000.0,Tim,Hill,Cots,1325000.0,525000.0
Cam Gallagher,BAL,4.073,False,2023,False,True,,Cam,Gallagher,Cots,885000.0,
Mauricio Dubón,HOU,2.162,False,2023,,,1400000.0,Mauricio,Dubón,Cots,715000.0,685000.0
Yonny Chirinos,TBA,4.137,False,2023,,,1275000.0,Yonny,Chirinos,Cots,1175000.0,100000.0
Tom Murphy,SEA,5.092,False,2023,,,1625000.0,Tom,Murphy,Cots,1575000.0,50000.0
Scott Alexander,SFN,5.08,False,2023,,,1200000.0,Scott,Alexander,Cots,,
Garrett Hampson,COL,4.03,False,2023,True,False,,Garrett,Hampson,Cots,1862500.0,
Luis Perdomo,MIL,5.034,False,2023,True,False,,Luis,Perdomo,Cots,,
Edmundo Sosa,PHI,2.14,False,2023,,,950000.0,Edmundo,Sosa,Cots,715600.0,234400.0
Steven Brault,CHN,4.167,False,2023,False,True,,Steven,Brault,Cots,,
Kyle Lewis,ARI,2.146,False,2023,,,1610000.0,Kyle,Lewis,Cots,757900.0,852100.0
Tim Locastro,NYA,3.122,False,2023,False,True,,Tim,Locastro,Cots,,
Zach Plesac,CLE,3.086,False,2023,,,2950000.0,Zach,Plesac,Cots,2000000.0,950000.0
Ryan Borucki,SEA,4.066,False,2023,True,,,Ryan,Borucki,Cots,825000.0,
Keynan Middleton,ARI,5.023,False,2023,False,True,,Keynan,Middleton,Cots,,
Yairo Munoz,PHI,3.003,False,2023,False,True,,Yairo,Munoz,Cots,,
Chad Wallach,ANA,3.03,False,2023,False,True,,Chad,Wallach,Cots,,
Yu-Cheng Chang,BOS,3.007,False,2023,True,False,,Yu-Cheng,Chang,Cots,705400.0,
Ty Blach,COL,3.007,False,2023,,True,,Ty,Blach,Cots,750000.0,
Franchy Cordero,BOS,4.092,False,2023,True,False,,Franchy,Cordero,Cots,,
Tyler Matzek,ATL,4.019,True,2023,False,False,,Tyler,Matzek,Cots,1400000.0,
Lucas Sims,CIN,4.014,False,2023,,,1267500.0,Lucas,Sims,Cots,1200000.0,67500.0
Daniel Coulombe,MIN,4.008,False,2023,False,True,,Daniel,Coulombe,Cots,979500.0,
J.D. Davis,SFN,4.137,False,2023,,,4210000.0,J.D.,Davis,Cots,2760000.0,1450000.0
Elieser Hernandez,NYN,4.051,False,2023,,,1600000.0,Elieser,Hernandez,Cots,1325000.0,275000.0
Austin Adams L.,SDN,4.015,False,2023,False,True,,Austin,Adams L.,Cots,925000.0,
Jorge Alcala,MIN,3.014,False,2023,,,790000.0,Jorge,Alcala,Cots,717900.0,72100.0
Silvino Bracho,ATL,3.099,False,2023,True,False,,Silvino,Bracho,Cots,,
Sam Coonrod,PHI,3.078,False,2023,,,775000.0,Sam,Coonrod,Cots,717500.0,57500.0
Miguel Diaz,DET,2.132,False,2023,True,False,,Miguel,Diaz,Cots,,
José Castillo,SDN,3.125,False,2023,,,730000.0,José,Castillo,Cots,,
Roman Quinn,TBA,4.035,False,2023,False,True,,Roman,Quinn,Cots,,
Jharel Cotton,SFN,3.162,False,2023,False,True,,Jharel,Cotton,Cots,,
Blake Taylor,HOU,3.0,False,2023,,,830000.0,Blake,Taylor,Cots,731800.0,98200.0
Edwin Ríos,LAN,3.003,False,2023,True,False,,Edwin,Ríos,Cots,730000.0,
Andrew Knizner,SLN,3.021,False,2023,,,1100000.0,Andrew,Knizner,Cots,718300.0,381700.0
Franmil Reyes,CHN,4.115,False,2023,False,True,,Franmil,Reyes,Cots,4550000.0,
Caleb Smith,ARI,5.077,False,2023,True,False,,Caleb,Smith,Cots,2000000.0,
Austin Gomber,COL,3.111,False,2023,,,1650000.0,Austin,Gomber,Cots,710000.0,940000.0
Génesis Cabrera,SLN,3.011,False,2023,False,False,950000.0,Génesis,Cabrera,Cots,719200.0,230800.0
Bradley Zimmer,TOR,4.077,False,2023,True,False,,Bradley,Zimmer,Cots,1300000.0,
Dominic Smith,NYN,4.081,False,2023,True,False,,Dominic,Smith,Cots,3950000.0,
Taylor Hearn,TEX,3.125,False,2023,,,1462500.0,Taylor,Hearn,Cots,1050000.0,412500.0
Adrian Houser,MIL,4.01,False,2023,,,3600000.0,Adrian,Houser,Cots,2425000.0,1175000.0
Jorge Alfaro,SDN,5.083,False,2023,True,False,,Jorge,Alfaro,Cots,2725000.0,
Alec Mills,CHN,3.097,False,2023,False,True,,Alec,Mills,Cots,741250.0,
Ryan O'Hearn,KCA,4.002,False,2023,,,1400000.0,Ryan,O'Hearn,Cots,1300000.0,100000.0
Ji-Man Choi,PIT,5.076,False,2023,False,False,4650000.0,Ji-Man,Choi,Cots,3200000.0,1450000.0
Francisco Mejía,TBA,4.062,False,2023,,,2155000.0,Francisco,Mejía,Cots,1455000.0,700000.0
Luke Raley,TBA,3.045,False,2023,,True,,Luke,Raley,Cots,,
Luis Torrens,SEA,3.091,False,2023,,True,,Luis,Torrens,Cots,1200000.0,
Victor Reyes,DET,4.075,False,2023,False,True,,Victor,Reyes,Cots,1400000.0,
Ryan Yarbrough,TBA,4.117,False,2023,True,False,,Ryan,Yarbrough,Cots,3850000.0,
Justin Dunn,CIN,3.016,False,2023,,,900000.0,Justin,Dunn,Cots,720000.0,180000.0
Adam Engel,CHA,5.058,False,2023,True,False,,Adam,Engel,Cots,2000000.0,
Jared Walsh,ANA,3.01,False,2023,,,2650000.0,Jared,Walsh,Cots,730000.0,1920000.0
Kris Bubic,KCA,2.135,False,2023,,,2200000.0,Kris,Bubic,Cots,713750.0,1486250.0
Erick Fedde,WAS,4.099,False,2023,True,False,,Erick,Fedde,Cots,2150000.0,
Dakota Hudson,SLN,4.062,False,2023,,,2650000.0,Dakota,Hudson,Cots,1050000.0,1600000.0
Tyler Alexander,DET,3.058,False,2023,,,1875000.0,Tyler,Alexander,Cots,716900.0,1158100.0
Joey Lucchesi,NYN,4.067,False,2023,,,1150000.0,Joey,Lucchesi,Cots,1150000.0,0.0
Mike Soroka,ATL,4.122,False,2023,,,2800000.0,Mike,Soroka,Cots,2800000.0,0.0
Josh James,HOU,3.11,False,2023,True,False,,Josh,James,Cots,,
Alex Reyes,SLN,5.056,False,2023,True,False,,Alex,Reyes,Cots,2850000.0,
Nick Anderson,TBA,3.153,False,2023,False,True,,Nick,Anderson,Cots,845000.0,
Josh Taylor,BOS,3.121,False,2023,,,1025000.0,Josh,Taylor,Cots,1025000.0,0.0
Tejay Antone,CIN,3.0,False,2023,,,770000.0,Tejay,Antone,Cots,720000.0,50000.0
Casey Sadler,SEA,4.035,False,2023,,,,Casey,Sadler,Cots,1025000.0,
Griffin Canning,ANA,3.075,False,2023,,,850000.0,Griffin,Canning,Cots,730000.0,120000.0
John Curtiss,NYN,3.045,False,2023,,,,John,Curtiss,Cots,700000.0,
Deolis Guerra,OAK,4.071,False,2023,True,False,,Deolis,Guerra,Cots,815000.0,
Codi Heuer,CHN,3.0,False,2023,,,785000.0,Codi,Heuer,Cots,734000.0,51000.0
Brad Wieck,CHN,3.085,False,2023,False,True,,Brad,Wieck,Cots,717000.0,
Kyle Funkhouser,DET,2.133,False,2023,True,False,,Kyle,Funkhouser,Cots,710200.0,
Juan Soto,SDN,5.134,False,2024,,,,Juan,Soto,Cots,23000000.0,
Zac Gallen,ARI,4.1,False,2024,,,,Zac,Gallen,Cots,5600000.0,
Kyle Tucker,HOU,4.079,False,2024,,,,Kyle,Tucker,Cots,5000000.0,
Vladimir Guerrero Jr.,TOR,4.157,False,2024,,,,Vladimir,Guerrero Jr.,Cots,14500000.0,
Luis Arraez,MIA,4.121,False,2024,,,,Luis,Arraez,Cots,6100000.0,
Jonah Heim,TEX,3.097,False,2024,,,,Jonah,Heim,Cots,745660.0,
Framber Valdez,HOU,4.163,False,2024,,,,Framber,Valdez,Cots,6800000.0,
Justin Steele,CHN,2.143,False,2024,,,,Justin,Steele,Cots,740000.0,
Adolis García,TEX,3.095,False,2024,,,,Adolis,García,Cots,747760.0,
Logan Gilbert,SEA,2.144,False,2024,,,,Logan,Gilbert,Cots,767300.0,
Pete Alonso,NYN,5.0,False,2024,,,,Pete,Alonso,Cots,14500000.0,
Gleyber Torres,NYA,5.162,False,2024,,,,Gleyber,Torres,Cots,9950000.0,
Mitch Keller,PIT,4.026,False,2024,,,,Mitch,Keller,Cots,2437500.0,
Alejandro Kirk,TOR,3.047,False,2024,,,,Alejandro,Kirk,Cots,767300.0,
Alex Verdugo,BOS,5.078,False,2024,,,,Alex,Verdugo,Cots,6300000.0,
Nick Pivetta,BOS,5.166,False,2024,,,,Nick,Pivetta,Cots,5350000.0,
Corbin Burnes,MIL,5.049,False,2024,,,,Corbin,Burnes,Cots,10010000.0,
Will Smith,LAN,4.09,False,2024,,,,Will,Smith,Cots,5250000.0,
Will Smith,LAN,4.09,False,2024,,,,Will,Smith,Cots,1500000.0,
Randy Arozarena,TBA,3.129,False,2024,,,,Randy,Arozarena,Cots,4150000.0,
Alec Bohm,PHI,3.106,False,2024,,,,Alec,Bohm,Cots,748000.0,
Christian Walker,ARI,5.124,False,2024,,,,Christian,Walker,Cots,6500000.0,
Jesus Lúzardo,MIA,3.165,False,2024,,,,Jesus,Lúzardo,Cots,2450000.0,
Willy Adames,MIL,5.105,False,2024,,,,Willy,Adames,Cots,8700000.0,
Griffin Canning,ANA,4.075,False,2024,,,,Griffin,Canning,Cots,850000.0,
Luis Rengifo,ANA,4.043,False,2024,,,,Luis,Rengifo,Cots,2300000.0,
Michael King,NYA,4.004,False,2024,,,,Michael,King,Cots,1300000.0,
Andrew Vaughn,CHA,3.0,False,2024,,,,Andrew,Vaughn,Cots,760000.0,
Tarik Skubal,DET,3.114,False,2024,,,,Tarik,Skubal,Cots,743700.0,
Tanner Scott,MIA,5.059,False,2024,,,,Tanner,Scott,Cots,2825000.0,
Josh Naylor,CLE,4.127,False,2024,,,,Josh,Naylor,Cots,3350000.0,
Lane Thomas,WAS,4.014,False,2024,,,,Lane,Thomas,Cots,2200000.0,
LaMonte Wade Jr.,SFN,4.035,False,2024,,,,LaMonte,Wade Jr.,Cots,1375000.0,
Tommy Edman,SLN,4.114,False,2024,,,,Tommy,Edman,Cots,4200000.0,
Ildemaro Vargas,WAS,4.007,False,2024,,,,Ildemaro,Vargas,Cots,975000.0,
Shane McClanahan,TBA,2.158,False,2024,,,,Shane,McClanahan,Cots,737000.0,
Jonathan India,CIN,3.0,False,2024,,,,Jonathan,India,Cots,760000.0,
Clarke Schmidt,NYA,2.148,False,2024,,,,Clarke,Schmidt,Cots,740475.0,
Jake Rogers,DET,3.04,False,2024,,,,Jake,Rogers,Cots,726000.0,
Danny Jansen,TOR,5.05,False,2024,,,,Danny,Jansen,Cots,3500000.0,
Brady Singer,KCA,3.156,False,2024,,,,Brady,Singer,Cots,2950000.0,
Anthony Santander,BAL,5.162,False,2024,,,,Anthony,Santander,Cots,7400000.0,
Mauricio Dubón,HOU,3.162,False,2024,,,,Mauricio,Dubón,Cots,1400000.0,
Isaac Paredes,TBA,2.16,False,2024,,,,Isaac,Paredes,Cots,735000.0,
Shane Bieber,CLE,5.097,False,2024,,,,Shane,Bieber,Cots,10010000.0,
Max Fried,ATL,5.148,False,2024,,,,Max,Fried,Cots,13500000.0,
Dane Dunning,TEX,3.083,False,2024,,,,Dane,Dunning,Cots,742840.0,
Bryan Abreu,HOU,3.022,False,2024,,,,Bryan,Abreu,Cots,745200.0,
Julian Merryweather,CHN,3.109,False,2024,,,,Julian,Merryweather,Cots,737000.0,
Ty France,SEA,4.089,False,2024,,,,Ty,France,Cots,4100000.0,
Ryan Mountcastle,BAL,3.105,False,2024,,,,Ryan,Mountcastle,Cots,738400.0,
Ranger Suárez,PHI,4.112,False,2024,,,,Ranger,Suárez,Cots,2950000.0,
Clay Holmes,NYA,5.031,False,2024,,,,Clay,Holmes,Cots,3300000.0,
Brusdar Graterol,LAN,3.167,False,2024,,,,Brusdar,Graterol,Cots,1225000.0,
David Peterson,NYN,3.089,False,2024,,,,David,Peterson,Cots,750000.0,
Joel Payamps,MIL,3.027,False,2024,,,,Joel,Payamps,Cots,730500.0,
Adrian Houser,MIL,5.01,False,2024,,,,Adrian,Houser,Cots,3600000.0,
Kyle Higashioka,NYA,5.005,False,2024,,,,Kyle,Higashioka,Cots,1462500.0,
Nathaniel Lowe,TEX,3.145,False,2024,,,,Nathaniel,Lowe,Cots,4050000.0,
A.J. Puk,MIA,3.124,False,2024,,,,A.J.,Puk,Cots,736000.0,
Edward Olivares,KCA,3.049,False,2024,,,,Edward,Olivares,Cots,740750.0,
Justin Topa,SEA,3.044,False,2024,,,,Justin,Topa,Cots,,
Cedric Mullins,BAL,4.078,False,2024,,,,Cedric,Mullins,Cots,4100000.0,
Dylan Cease,CHA,4.089,False,2024,,,,Dylan,Cease,Cots,5700000.0,
A.J. Minter,ATL,5.154,False,2024,,,,A.J.,Minter,Cots,4287500.0,
Daulton Varsho,TOR,3.128,False,2024,,,,Daulton,Varsho,Cots,3050000.0,
Devin Williams,MIL,4.056,False,2024,,,,Devin,Williams,Cots,3350000.0,
Tyler Rogers,SFN,4.034,False,2024,,,,Tyler,Rogers,Cots,1675000.0,
Trevor Richards,TOR,5.084,False,2024,,,,Trevor,Richards,Cots,1500000.0,
Adbert Alzolay,CHN,3.05,False,2024,,,,Adbert,Alzolay,Cots,744750.0,
Akil Baddoo,DET,2.119,False,2024,,,,Akil,Baddoo,Cots,,
David Bednar,PIT,3.076,False,2024,,,,David,Bednar,Cots,745000.0,
Harold Ramírez,TBA,4.124,False,2024,,,,Harold,Ramírez,Cots,2200000.0,
Erik Swanson,TOR,4.096,False,2024,,,,Erik,Swanson,Cots,1250000.0,
Hoby Milner,MIL,4.068,False,2024,,,,Hoby,Milner,Cots,1025000.0,
Kevin Ginkel,ARI,3.032,False,2024,,,,Kevin,Ginkel,Cots,746600.0,
Gregory Soto,PHI,4.102,False,2024,,,,Gregory,Soto,Cots,3925000.0,
Hunter Harvey,WAS,4.047,False,2024,,,,Hunter,Harvey,Cots,870000.0,
Luis García,WAS,2.142,False,2024,,,,Luis,García,Cots,3750000.0,
Luis García,WAS,2.142,False,2024,,,,Luis,García,Cots,738600.0,
Brandon Woodruff,MIL,5.161,False,2024,True,False,,Brandon,Woodruff,Cots,10800000.0,
Domingo Germán,NYA,4.142,False,2024,False,True,,Domingo,Germán,Cots,2600000.0,
Tim Mayza,TOR,4.156,False,2024,,,,Tim,Mayza,Cots,2100000.0,
Taylor Ward,ANA,3.164,False,2024,,,,Taylor,Ward,Cots,2750000.0,
Mark Leiter Jr.,CHN,3.031,False,2024,,,,Mark,Leiter Jr.,Cots,850000.0,
Evan Phillips,LAN,3.136,False,2024,,,,Evan,Phillips,Cots,1300000.0,
Jazz Chisholm Jr.,MIA,3.075,False,2024,,,,Jazz,Chisholm Jr.,Cots,749500.0,
Jeff Hoffman,PHI,5.084,False,2024,,,,Jeff,Hoffman,Cots,,
Austin Hays,BAL,4.057,False,2024,,,,Austin,Hays,Cots,3200000.0,
Daniel Coulombe,BAL,5.008,False,2024,,,,Daniel,Coulombe,Cots,1000000.0,
Jordan Romano,TOR,4.051,False,2024,,,,Jordan,Romano,Cots,4537500.0,
Kyle Finnegan,WAS,4.0,False,2024,,,,Kyle,Finnegan,Cots,2325000.0,
Caleb Ferguson,LAN,5.093,False,2024,,,,Caleb,Ferguson,Cots,1100000.0,
Michael Tonkin,ATL,3.074,False,2024,True,False,,Michael,Tonkin,Cots,750000.0,
Josh Sborz,TEX,3.055,False,2024,,,,Josh,Sborz,Cots,733450.0,
Willi Castro,MIN,4.017,False,2024,,,,Willi,Castro,Cots,1800000.0,
Jose Trevino,NYA,4.063,False,2024,,,,Jose,Trevino,Cots,2360000.0,
Jason Adam,TBA,3.132,False,2024,,,,Jason,Adam,Cots,1775000.0,
Sam Hentges,CLE,2.157,False,2024,,,,Sam,Hentges,Cots,730200.0,
Jake Fraley,CIN,3.097,False,2024,,,,Jake,Fraley,Cots,740000.0,
Nick Sandlin,CLE,2.157,False,2024,,,,Nick,Sandlin,Cots,726000.0,
Chas McCormick,HOU,3.0,False,2024,,,,Chas,McCormick,Cots,752500.0,
Dominic Smith,WAS,5.081,False,2024,True,False,,Dominic,Smith,Cots,2000000.0,
Drew Rasmussen,TBA,3.111,False,2024,,,,Drew,Rasmussen,Cots,,
Nick Madrigal,CHN,3.163,False,2024,,,,Nick,Madrigal,Cots,1225000.0,
Alex Vesia,LAN,3.078,False,2024,,,,Alex,Vesia,Cots,750000.0,
Mike Tauchman,CHN,3.143,False,2024,,,,Mike,Tauchman,Cots,,
Jesús Sánchez,MIA,2.118,False,2024,,,,Jesús,Sánchez,Cots,738000.0,
Paul Blackburn,OAK,4.018,False,2024,,,,Paul,Blackburn,Cots,1900000.0,
Ramón Laureano,CLE,4.165,False,2024,,,,Ramón,Laureano,Cots,3550000.0,
Tyler O'Neill,SLN,5.059,False,2024,,,,Tyler,O'Neill,Cots,4950000.0,
Dylan Carlson,SLN,3.104,False,2024,,,,Dylan,Carlson,Cots,742400.0,
Shawn Armstrong,TBA,5.113,False,2024,,,,Shawn,Armstrong,Cots,1200000.0,
Ryan Helsley,SLN,4.105,False,2024,,,,Ryan,Helsley,Cots,2150000.0,
Tyler Wells,BAL,2.132,False,2024,,,,Tyler,Wells,Cots,732400.0,
Alex Young,CIN,3.143,False,2024,,,,Alex,Young,Cots,1150000.0,
Ryan O'Hearn,BAL,4.17,False,2024,,,,Ryan,O'Hearn,Cots,,
JoJo Romero,SLN,3.045,False,2024,,,,JoJo,Romero,Cots,,
Jon Berti,MIA,4.168,False,2024,False,False,,Jon,Berti,Cots,2100000.0,
Thairo Estrada,SFN,3.169,False,2024,,,,Thairo,Estrada,Cots,2250000.0,
Brooks Raley,NYN,4.045,False,2024,,,,Brooks,Raley,Cots,4500000.0,
Leody Taveras,TEX,2.124,False,2024,,,,Leody,Taveras,Cots,733445.0,
Drew VerHagen,SLN,5.066,False,2024,,,,Drew,VerHagen,Cots,3000000.0,
Enyel De Los Santos,SDN,3.015,False,2024,,,,Enyel,De Los Santos,Cots,750000.0,
Edmundo Sosa,PHI,3.14,False,2024,,,,Edmundo,Sosa,Cots,950000.0,
Steven Okert,MIA,3.109,False,2024,,,,Steven,Okert,Cots,739000.0,
Cionel Pérez,BAL,3.085,False,2024,,,,Cionel,Pérez,Cots,732400.0,
Bryse Wilson,MIL,3.036,False,2024,,,,Bryse,Wilson,Cots,732600.0,
Nicky Lopez,CHA,4.139,False,2024,,,,Nicky,Lopez,Cots,3700000.0,
Aaron Civale,TBA,4.058,False,2024,,,,Aaron,Civale,Cots,2600000.0,
Santiago Espinal,TOR,3.149,False,2024,,,,Santiago,Espinal,Cots,2100000.0,
Kyle Farmer,MIN,5.129,False,2024,,,,Kyle,Farmer,Cots,5585000.0,
JT Chargois,MIA,4.101,False,2024,,,,JT,Chargois,Cots,850000.0,
John Schreiber,BOS,3.027,False,2024,,,,John,Schreiber,Cots,750000.0,
Yency Almonte,LAN,4.143,False,2024,,,,Yency,Almonte,Cots,1500000.0,
Brock Burke,TEX,3.065,False,2024,,,,Brock,Burke,Cots,742840.0,
Ryan Borucki,PIT,5.006,False,2024,,,,Ryan,Borucki,Cots,,
Colin Poche,TBA,4.114,False,2024,,,,Colin,Poche,Cots,1175000.0,
Carlos Hernández,KCA,2.145,False,2024,,,,Carlos,Hernández,Cots,730250.0,
Tyler Alexander,TBA,4.058,False,2024,,,,Tyler,Alexander,Cots,1875000.0,
Mike Yastrzemski,SFN,4.128,False,2024,,,,Mike,Yastrzemski,Cots,6100000.0,
Scott Barlow,CLE,5.03,False,2024,,,,Scott,Barlow,Cots,5300000.0,
Jacob Stallings,MIA,5.149,False,2024,True,False,,Jacob,Stallings,Cots,3350000.0,
Kyle Wright,KCA,3.062,False,2024,,,,Kyle,Wright,Cots,750000.0,
Tim Hill,SDN,5.112,False,2024,True,False,,Tim,Hill,Cots,1850000.0,
Caleb Thielbar,MIN,5.131,False,2024,,,,Caleb,Thielbar,Cots,2400000.0,
Ramón Urías,BAL,3.025,False,2024,,,,Ramón,Urías,Cots,734700.0,
Joe Mantiply,ARI,3.029,False,2024,,,,Joe,Mantiply,Cots,756000.0,
Nick Anderson,KCA,4.153,False,2024,,,,Nick,Anderson,Cots,875000.0,
Jalen Beeks,COL,5.003,False,2024,,,,Jalen,Beeks,Cots,1375000.0,
Ryan Yarbrough,LAN,5.117,False,2024,,,,Ryan,Yarbrough,Cots,3000000.0,
Taylor Clarke,KCA,4.12,False,2024,,,,Taylor,Clarke,Cots,1150000.0,
Jimmy Cordero,NYA,3.061,False,2024,False,True,,Jimmy,Cordero,Cots,720000.0,
Billy McKinney,NYA,3.087,False,2024,False,True,,Billy,McKinney,Cots,,
Patrick Sandoval,ANA,3.149,False,2024,,,,Patrick,Sandoval,Cots,2750000.0,
Trevor Gott,NYN,5.057,False,2024,True,False,,Trevor,Gott,Cots,1200000.0,
Ryan Jeffers,MIN,3.089,False,2024,,,,Ryan,Jeffers,Cots,741650.0,
Tyrone Taylor,MIL,3.093,False,2024,,,,Tyrone,Taylor,Cots,735400.0,
Victor González,LAN,3.058,False,2024,,,,Victor,González,Cots,,
Jonathan Hernández,TEX,3.131,False,2024,,,,Jonathan,Hernández,Cots,995000.0,
Albert Abreu,NYA,2.118,False,2024,True,False,,Albert,Abreu,Cots,738700.0,
Dylan Covey,PHI,3.138,False,2024,,,,Dylan,Covey,Cots,,
Peter Lambert,COL,3.128,False,2024,,,,Peter,Lambert,Cots,,
Andrew Knizner,SLN,4.021,False,2024,True,False,,Andrew,Knizner,Cots,1100000.0,
Raimel Tapia,TBA,5.144,False,2024,,,,Raimel,Tapia,Cots,2000000.0,
Seth Brown,OAK,3.104,False,2024,,,,Seth,Brown,Cots,730000.0,
Dustin May,LAN,4.059,False,2024,,,,Dustin,May,Cots,1675000.0,
Nick Senzel,CIN,4.15,False,2024,True,False,,Nick,Senzel,Cots,1950000.0,
Lucas Sims,CIN,5.014,False,2024,,,,Lucas,Sims,Cots,1267500.0,
Jake Cave,PHI,4.071,False,2024,,,,Jake,Cave,Cots,950000.0,
Derek Law,CIN,4.081,False,2024,True,False,,Derek,Law,Cots,1000000.0,
Josh Fleming,PHI,2.144,False,2024,True,False,,Josh,Fleming,Cots,727000.0,
Sam Haggerty,SEA,3.044,False,2024,,,,Sam,Haggerty,Cots,726600.0,
Keegan Akin,BAL,3.079,False,2024,,,,Keegan,Akin,Cots,731100.0,
Jorge Mateo,BAL,4.0,False,2024,,,,Jorge,Mateo,Cots,2000000.0,
Jeff Brigham,NYN,3.142,False,2024,True,False,,Jeff,Brigham,Cots,760000.0,
Luis Urías,SEA,4.098,False,2024,,,,Luis,Urías,Cots,4700000.0,
Luis Garcia,HOU,3.083,False,2024,,,,Luis,Garcia,Cots,763200.0,
Trent Grisham,SDN,4.06,False,2024,,,,Trent,Grisham,Cots,3175000.0,
Victor Robles,WAS,5.033,False,2024,,,,Victor,Robles,Cots,2325000.0,
Michael Soroka,CHA,5.009,False,2024,,,,Michael,Soroka,Cots,2800000.0,
James Karinchak,CLE,3.099,False,2024,,,,James,Karinchak,Cots,1500000.0,
Connor Joe,PIT,2.136,False,2024,,,,Connor,Joe,Cots,735000.0,
John King,SLN,2.148,False,2024,,,,John,King,Cots,,
Josh Taylor,KCA,4.118,False,2024,,,,Josh,Taylor,Cots,1025000.0,
Patrick Wisdom,CHN,3.058,False,2024,,,,Patrick,Wisdom,Cots,763000.0,
Génesis Cabrera,TOR,4.011,False,2024,,,,Génesis,Cabrera,Cots,950000.0,
Drew Smith,NYN,5.034,False,2024,,,,Drew,Smith,Cots,1300000.0,
Austin Adams L.,ARI,4.15,False,2024,,,,Austin,Adams L.,Cots,,
Trey Wingenter,DET,4.017,False,2024,False,True,,Trey,Wingenter,Cots,1000000.0,
Josh Staumont,KCA,4.071,False,2024,True,False,,Josh,Staumont,Cots,1025000.0,
Jacob Webb,BAL,3.046,False,2024,,,,Jacob,Webb,Cots,,
Nick Gordon,MIN,2.136,False,2024,,,,Nick,Gordon,Cots,735400.0,
Christian Bethancourt,CLE,4.038,False,2024,,,,Christian,Bethancourt,Cots,1350000.0,
José De León,MIN,3.062,False,2024,False,True,,José,De León,Cots,,
Mike Ford,SEA,3.008,False,2024,True,False,,Mike,Ford,Cots,,
Nate Pearson,TOR,3.005,False,2024,,,,Nate,Pearson,Cots,,
